loan_id,application_date,age,gender,education,state,urban_rural,employment_type,employment_years,annual_income_inr,loan_type,loan_purpose,loan_amount_inr,loan_tenure_months,interest_rate_pct,credit_score,num_existing_loans,dti_ratio,ltv_ratio,has_collateral,bureau_enquiries_6m,missed_payments_2y,savings_account_balance_inr,default_flag
LN0002139,2022-03-28,39,Male,No_Formal,KA,Urban,Business_Owner,30,2576060,Personal_Loan,Home_Purchase,270275,12,18.88,626,3,0.369,,0,7,0,430852,0
LN0003449,2022-11-23,23,Male,Undergraduate,GJ,Urban,Government,30,1111416,Personal_Loan,Business_Expansion,495487,12,13.15,849,2,0.581,,0,1,1,176308,1
LN0008009,2022-03-06,41,Male,Post_Graduate,RJ,Urban,Salaried,18,469908,Auto_Loan,Medical,618327,60,7.96,855,2,0.11,,1,2,1,94290,0
LN0000604,2022-04-05,32,Female,Post_Graduate,TS,Rural,Salaried,17,948801,Personal_Loan,Business_Expansion,3054308,48,14.27,782,4,0.342,,0,5,0,428712,0
LN0001748,2023-10-16,50,Male,Post_Graduate,MH,Urban,Salaried,5,1199772,Gold_Loan,Home_Purchase,4227505,180,21.94,579,4,0.094,,1,1,0,124775,0
LN0009711,2023-06-13,63,Male,Graduate,KA,Semi_Urban,Business_Owner,24,2360143,Home_Loan,Other,702095,180,18.22,836,3,0.554,0.58,1,0,0,96213,0
LN0008594,2022-08-23,52,Male,Graduate,DL,Rural,Business_Owner,2,2694846,Gold_Loan,Medical,1085034,48,7.99,550,2,0.637,,0,1,6,61249,1
LN0004552,2022-07-09,40,Female,Undergraduate,TN,Semi_Urban,Business_Owner,1,2306761,Education_Loan,Other,358373,12,13.5,556,4,0.183,,0,6,1,104297,1
LN0002143,2022-12-28,60,Male,Post_Graduate,MH,Rural,Salaried,21,1745019,Personal_Loan,Debt_Consolidation,1271007,36,10.28,879,1,0.339,,0,3,0,400221,0
LN0005370,2022-09-05,23,Male,Post_Graduate,DL,Semi_Urban,Government,30,2263111,Personal_Loan,Home_Purchase,4962456,84,9.61,641,3,0.507,,0,7,1,85832,1
LN0008733,2023-07-15,45,Male,Post_Graduate,KA,Urban,Self_Employed,22,2789490,Gold_Loan,Home_Purchase,2399782,180,16.95,769,0,0.533,,0,3,0,432428,0
LN0013093,2023-01-11,49,Female,Undergraduate,AP,Rural,Self_Employed,1,266952,Personal_Loan,Education,1487138,240,13.21,878,3,0.253,,0,6,0,438575,0
LN0010857,2022-07-22,25,Male,Graduate,RJ,Rural,Self_Employed,8,2799634,Home_Loan,Debt_Consolidation,535545,60,18.44,643,4,0.483,0.615,1,7,0,9914,0
LN0000046,2022-04-22,57,Female,No_Formal,RJ,Rural,Self_Employed,6,2778725,Home_Loan,Home_Purchase,3403605,60,19.37,590,4,0.292,0.686,0,1,1,42006,0
LN0005932,2022-11-02,63,Male,Diploma,DL,Urban,Self_Employed,14,561648,MSME_Loan,Business_Expansion,4109713,60,20.65,686,3,0.232,,0,6,0,314882,1
LN0007319,2023-08-03,26,Male,Undergraduate,WB,Semi_Urban,Business_Owner,25,1205011,Personal_Loan,Medical,1379128,12,13.25,899,0,0.438,,0,8,1,177494,0
LN0006404,2023-10-15,53,Male,No_Formal,DL,Urban,Self_Employed,2,2052678,Home_Loan,Home_Purchase,2071057,120,7.95,693,0,0.577,0.563,1,7,2,165403,1
LN0001370,2023-10-24,36,Male,Undergraduate,RJ,Rural,Salaried,4,2111123,Education_Loan,Other,1913890,24,20.4,598,3,0.466,,0,8,0,175173,0
LN0012334,2023-10-04,40,Female,No_Formal,AP,Rural,Business_Owner,10,1658786,Auto_Loan,Education,1167981,240,14.16,761,2,0.26,,1,0,1,388276,0
LN0012965,2023-10-14,63,Male,No_Formal,AP,Rural,Government,0,2545937,Home_Loan,Other,3640222,12,18.74,760,3,0.416,0.519,0,5,0,259900,1
LN0003934,2022-10-06,35,Male,Graduate,MH,Urban,Business_Owner,20,2579357,MSME_Loan,Home_Purchase,4209003,24,14.61,662,0,0.436,,0,8,0,103541,0
LN0002883,2023-04-01,36,Male,Undergraduate,KA,Rural,Retired,2,2936299,Home_Loan,Medical,3698545,24,14.91,722,2,0.507,0.639,0,6,1,449467,0
LN0016814,2023-01-19,40,Male,Graduate,RJ,Rural,Self_Employed,7,1928203,MSME_Loan,Business_Expansion,2343909,120,20.32,776,1,0.145,,0,7,0,168045,0
LN0008332,2022-10-27,26,Male,No_Formal,KA,Urban,Salaried,24,1194326,Personal_Loan,Education,2217138,12,8.79,750,0,0.112,,0,4,1,333155,0
LN0015948,2023-04-22,54,Male,Undergraduate,RJ,Semi_Urban,Salaried,2,1787026,Gold_Loan,Education,3229834,180,12.08,596,4,0.622,,1,8,5,279459,1
LN0008560,2023-09-27,31,Male,Undergraduate,WB,Semi_Urban,Self_Employed,29,2075505,Personal_Loan,Business_Expansion,1414114,24,14.72,664,1,0.625,,0,7,0,144503,0
LN0015105,2022-05-13,26,Male,No_Formal,TS,Urban,Salaried,16,2503407,Education_Loan,Home_Purchase,1489706,180,20.04,704,4,0.147,,0,7,1,376278,0
LN0003288,2022-06-20,64,Female,Graduate,AP,Urban,Salaried,20,2639911,Personal_Loan,Other,454135,240,12.5,570,3,0.277,,0,6,0,232286,0
LN0008632,2022-10-05,54,Female,Post_Graduate,UP,Urban,Salaried,27,1578456,Auto_Loan,Medical,4886636,24,19.51,734,0,0.459,,0,2,0,481477,0
LN0014465,2022-03-10,63,Male,No_Formal,TN,Urban,Self_Employed,0,2655125,Home_Loan,Education,105326,60,20.47,875,3,0.523,0.54,0,1,7,340122,1
LN0013612,2023-06-01,34,Male,Diploma,GJ,Rural,Self_Employed,28,1391481,MSME_Loan,Vehicle,4869822,60,14.36,888,4,0.165,,0,5,0,273312,0
LN0008870,2023-09-21,52,Female,No_Formal,UP,Semi_Urban,Salaried,3,2199534,Education_Loan,Debt_Consolidation,2081290,48,8.02,713,2,0.485,,0,2,1,295551,0
LN0002459,2023-02-13,62,Male,No_Formal,UP,Semi_Urban,Self_Employed,1,1081245,Gold_Loan,Vehicle,234933,180,19.26,835,4,0.057,,0,5,1,214196,0
LN0005900,2022-02-10,49,Male,Undergraduate,WB,Urban,Salaried,1,774765,MSME_Loan,Debt_Consolidation,4609407,48,16.45,850,0,0.25,,0,8,0,409554,0
LN0014929,2023-06-09,42,Male,Diploma,DL,Rural,Business_Owner,17,2775659,MSME_Loan,Education,1383304,180,15.23,718,1,0.388,,0,1,0,255404,0
LN0007957,2023-07-14,51,Male,Undergraduate,UP,Rural,Salaried,28,639921,Gold_Loan,Home_Purchase,2625510,84,21.1,622,0,0.613,,0,8,0,376485,0
LN0005260,2022-05-20,25,Male,No_Formal,TN,Urban,Retired,0,1886264,Education_Loan,Education,3831196,24,17.99,699,0,0.481,,0,5,1,433912,0
LN0004042,2022-03-31,47,Male,Undergraduate,TN,Semi_Urban,Business_Owner,6,1270996,Auto_Loan,Vehicle,1567748,48,11.32,550,1,0.143,,0,4,0,310160,0
LN0016507,2023-07-16,65,Female,Post_Graduate,DL,Urban,Business_Owner,29,1980278,MSME_Loan,Vehicle,4586451,180,16.5,577,1,0.266,,0,1,0,164974,0
LN0005519,2022-02-15,44,Male,Diploma,GJ,Rural,Salaried,23,1997629,Home_Loan,Other,943301,240,9.64,623,1,0.619,0.671,1,5,4,421337,1
LN0017622,2022-06-18,48,Male,Diploma,WB,Rural,Salaried,26,589211,Education_Loan,Business_Expansion,2478784,180,18.67,820,3,0.356,,0,0,0,185325,0
LN0007377,2022-11-04,47,Female,Graduate,GJ,Urban,Self_Employed,7,2875988,Auto_Loan,Other,4975684,240,21.69,647,1,0.264,,1,6,2,346836,1
LN0010640,2023-11-21,33,Male,No_Formal,KA,Rural,Salaried,13,853165,Education_Loan,Vehicle,4247025,60,17.22,806,4,0.306,,0,0,0,444840,0
LN0017970,2023-09-23,48,Female,Diploma,RJ,Urban,Self_Employed,25,2676167,Home_Loan,Other,1876064,60,9.0,734,2,0.542,0.826,1,1,1,294549,0
LN0008341,2022-03-20,34,Male,Post_Graduate,TS,Semi_Urban,Salaried,30,869392,Gold_Loan,Debt_Consolidation,3302357,84,7.79,889,2,0.508,,1,4,0,388559,0
LN0001213,2022-08-10,51,Male,Undergraduate,KA,Urban,Salaried,11,1789179,Education_Loan,Vehicle,4152483,60,20.03,736,3,0.322,,0,4,0,101136,0
LN0006716,2022-11-06,45,Male,No_Formal,KA,Semi_Urban,Retired,4,556344,Education_Loan,Vehicle,3736713,180,19.73,676,1,0.178,,0,2,1,90273,0
LN0003706,2022-05-06,64,Female,Diploma,TN,Rural,Government,22,2238354,Education_Loan,Debt_Consolidation,510292,240,8.08,850,3,0.353,,0,0,1,54615,0
LN0009308,2022-08-18,62,Male,Post_Graduate,WB,Semi_Urban,Government,18,2824131,Auto_Loan,Vehicle,3773298,120,13.41,663,3,0.194,,0,1,1,36942,0
LN0012216,2023-11-19,65,Male,Graduate,AP,Urban,Government,2,440897,Gold_Loan,Medical,1636118,48,12.05,892,2,0.326,,1,6,0,270307,0
LN0000371,2023-02-12,50,Male,Post_Graduate,UP,Rural,Self_Employed,6,961921,Personal_Loan,Home_Purchase,653291,12,10.21,632,4,0.191,,0,2,2,125765,1
LN0000891,2022-11-16,48,Male,Undergraduate,TS,Rural,Salaried,11,644274,Education_Loan,Debt_Consolidation,3901847,120,12.07,584,0,0.314,,0,3,2,281398,0
LN0006783,2023-03-31,30,Female,No_Formal,WB,Urban,Self_Employed,27,2331835,Auto_Loan,Other,2509558,120,11.11,755,4,0.492,,1,6,1,292015,0
LN0016532,2023-04-17,58,Female,Post_Graduate,TS,Urban,Salaried,26,260857,Gold_Loan,Home_Purchase,2322284,84,19.88,884,1,0.633,,0,6,0,414311,0
LN0003770,2023-11-13,63,Male,Graduate,MH,Semi_Urban,Salaried,28,2486416,MSME_Loan,Vehicle,420547,36,15.34,714,2,0.386,,0,6,1,495619,0
LN0014739,2022-01-08,57,Male,Graduate,MH,Rural,Salaried,28,2850660,Auto_Loan,Other,3889750,120,20.6,776,0,0.616,,0,8,0,249791,0
LN0012018,2022-10-15,59,Male,Post_Graduate,MH,Semi_Urban,Business_Owner,8,2638677,Home_Loan,Vehicle,3349154,120,7.6,740,2,0.357,0.809,1,0,1,405599,0
LN0002988,2023-05-11,49,Male,Post_Graduate,MH,Semi_Urban,Salaried,26,2438409,MSME_Loan,Medical,633987,180,14.83,659,3,0.312,,0,2,3,367395,1
LN0007602,2023-10-22,51,Male,No_Formal,KA,Urban,Retired,5,1690372,Home_Loan,Other,1582811,180,20.84,759,1,0.135,0.689,0,2,0,16611,0
LN0014145,2022-12-29,37,Male,Graduate,TN,Urban,Self_Employed,2,1098368,Gold_Loan,Medical,4754840,48,14.4,619,4,0.407,,1,0,1,381670,1
LN0001641,2022-08-09,46,Female,Undergraduate,KA,Rural,Retired,0,1805523,MSME_Loan,Business_Expansion,3746524,36,20.97,676,4,0.54,,0,8,1,314900,0
LN0000600,2022-04-14,43,Male,Post_Graduate,RJ,Semi_Urban,Business_Owner,0,2594029,MSME_Loan,Vehicle,767637,180,12.26,748,2,0.573,,0,8,0,148344,0
LN0000654,2023-10-05,39,Male,Post_Graduate,WB,Semi_Urban,Salaried,12,1642825,Home_Loan,Education,2314040,12,18.34,646,4,0.519,0.885,1,6,1,211650,1
LN0006017,2022-05-09,25,Male,Undergraduate,TN,Urban,Salaried,5,708759,MSME_Loan,Education,2787052,36,10.36,779,4,0.243,,0,0,1,190160,1
LN0009869,2023-09-16,59,Male,Graduate,TN,Semi_Urban,Salaried,11,1977532,Home_Loan,Medical,4456044,120,16.65,883,1,0.321,0.704,0,7,0,494755,0
LN0009797,2022-04-07,55,Male,Undergraduate,RJ,Urban,Self_Employed,13,2221430,Personal_Loan,Other,4902730,240,9.91,698,0,0.423,,0,2,2,129392,1
LN0016773,2023-07-20,25,Female,Post_Graduate,RJ,Urban,Self_Employed,20,2936527,Personal_Loan,Other,145699,24,12.97,595,1,0.545,,0,5,1,276204,1
LN0001463,2022-02-17,60,Male,Diploma,TS,Semi_Urban,Self_Employed,25,730676,Gold_Loan,Medical,443619,36,18.19,702,4,0.595,,0,4,2,235649,1
LN0004857,2022-05-22,29,Male,Diploma,UP,Semi_Urban,Salaried,20,377577,Education_Loan,Debt_Consolidation,4215768,84,20.94,557,1,0.134,,0,1,4,304343,1
LN0006951,2023-04-12,38,Female,Undergraduate,KA,Urban,Salaried,20,2127003,Auto_Loan,Home_Purchase,4621519,36,11.85,563,4,0.47,,0,3,3,316322,1
LN0009080,2023-03-13,39,Female,Undergraduate,UP,Urban,Retired,5,531939,Home_Loan,Medical,3274796,36,13.19,696,2,0.205,0.853,1,7,1,437050,0
LN0008160,2023-02-01,37,Male,No_Formal,GJ,Rural,Business_Owner,23,2695774,Auto_Loan,Vehicle,4186357,180,20.92,678,0,0.351,,1,8,1,203501,0
LN0004057,2022-01-13,43,Male,Diploma,WB,Semi_Urban,Salaried,3,319038,Home_Loan,Debt_Consolidation,175671,180,14.75,663,1,0.372,0.697,0,2,0,183467,0
LN0009455,2022-02-06,25,Male,Post_Graduate,GJ,Urban,Business_Owner,5,2858788,Gold_Loan,Other,416822,180,10.77,885,0,0.624,,0,4,0,221522,0
LN0000858,2022-04-17,34,Male,Post_Graduate,UP,Rural,Self_Employed,30,316740,Gold_Loan,Education,2862084,60,14.63,643,3,0.228,,1,4,6,290368,1
LN0013135,2023-02-07,65,Male,Diploma,DL,Urban,Business_Owner,5,2562970,Gold_Loan,Business_Expansion,3774276,48,15.5,828,0,0.588,,0,2,5,54539,1
LN0015522,2022-12-31,27,Male,Diploma,RJ,Urban,Self_Employed,9,1788837,Gold_Loan,Home_Purchase,1277041,240,17.61,772,2,0.366,,0,6,1,359866,0
LN0014418,2023-10-01,48,Female,Diploma,TS,Urban,Salaried,13,1783210,Gold_Loan,Home_Purchase,506912,24,18.59,568,4,0.4,,0,8,0,482875,0
LN0002095,2023-05-18,35,Male,No_Formal,UP,Urban,Self_Employed,23,546794,Education_Loan,Home_Purchase,3035545,24,10.91,880,3,0.621,,0,2,4,64699,1
LN0008792,2022-02-04,52,Male,Diploma,GJ,Urban,Salaried,27,1011233,MSME_Loan,Medical,3637611,12,19.39,798,4,0.295,,0,3,0,244322,0
LN0001865,2022-03-05,58,Male,Undergraduate,GJ,Rural,Salaried,16,1292889,Personal_Loan,Business_Expansion,3857653,84,19.05,556,4,0.511,,0,5,1,303098,1
LN0010706,2022-04-03,31,Male,Diploma,KA,Urban,Government,28,2861510,Auto_Loan,Other,2800019,60,21.63,694,2,0.104,,0,5,0,132177,0
LN0015455,2023-09-19,55,Female,No_Formal,DL,Semi_Urban,Business_Owner,10,1359609,Personal_Loan,Business_Expansion,4605755,12,18.13,603,4,0.375,,0,5,3,495510,1
LN0013957,2022-11-16,61,Male,No_Formal,DL,Rural,Salaried,6,647989,MSME_Loan,Vehicle,3858916,48,20.69,712,0,0.35,,0,6,0,316921,0
LN0008551,2022-05-30,27,Male,Graduate,UP,Semi_Urban,Retired,1,2982714,Personal_Loan,Education,3959342,84,14.45,830,0,0.393,,0,7,0,468349,0
LN0013923,2023-10-10,28,Male,Diploma,WB,Urban,Business_Owner,2,401999,Auto_Loan,Medical,118326,48,10.94,596,3,0.51,,1,7,5,469477,1
LN0004607,2022-12-26,29,Female,Graduate,DL,Rural,Self_Employed,13,2449398,Education_Loan,Business_Expansion,4280919,48,12.34,646,0,0.279,,0,5,0,133632,0
LN0008290,2023-05-08,57,Male,Graduate,RJ,Rural,Salaried,8,646808,Home_Loan,Home_Purchase,2264512,12,20.67,635,1,0.338,0.667,0,6,0,487769,0
LN0011987,2023-11-27,22,Male,Graduate,TN,Urban,Self_Employed,11,464710,Personal_Loan,Education,4873013,24,20.46,578,3,0.173,,0,1,4,273413,1
LN0012333,2023-01-20,55,Male,Diploma,UP,Rural,Salaried,9,1757395,Personal_Loan,Debt_Consolidation,51596,36,20.15,580,2,0.49,,0,3,0,299465,0
LN0001145,2022-10-04,61,Male,Diploma,UP,Rural,Salaried,15,817396,MSME_Loan,Home_Purchase,3123920,60,12.98,822,2,0.628,,0,5,1,141379,0
LN0008213,2023-11-10,39,Male,Diploma,KA,Urban,Government,30,2565649,Education_Loan,Education,2725011,48,8.02,876,1,0.259,,0,5,2,406628,1
LN0013985,2022-12-26,31,Male,Graduate,UP,Rural,Salaried,12,1362998,Auto_Loan,Home_Purchase,4077856,48,11.56,886,2,0.613,,1,6,5,187872,1
LN0005442,2022-08-22,26,Female,Diploma,TN,Semi_Urban,Salaried,23,675406,Auto_Loan,Debt_Consolidation,2853789,12,12.54,822,4,0.277,,1,8,1,471399,0
LN0014638,2022-10-25,25,Male,No_Formal,GJ,Semi_Urban,Salaried,22,1046631,Personal_Loan,Education,4102313,84,21.06,751,4,0.397,,0,1,0,477610,0
LN0012242,2022-10-16,58,Female,Undergraduate,WB,Rural,Salaried,12,1545796,Personal_Loan,Education,166715,84,10.35,705,2,0.136,,0,2,0,28097,0
LN0002426,2022-06-13,30,Female,Diploma,TS,Urban,Salaried,17,835380,Personal_Loan,Medical,3773702,60,16.03,900,0,0.54,,0,3,1,305747,0
LN0012859,2023-07-10,22,Male,Post_Graduate,AP,Semi_Urban,Business_Owner,23,610795,Personal_Loan,Vehicle,2571795,60,17.63,589,4,0.082,,0,1,0,166244,0
LN0007640,2023-07-22,61,Male,Graduate,GJ,Rural,Self_Employed,30,1968325,Home_Loan,Business_Expansion,2947965,240,20.0,854,1,0.17,0.814,0,6,0,407582,1
LN0003768,2022-03-28,38,Male,No_Formal,MH,Semi_Urban,Self_Employed,28,1844613,Education_Loan,Vehicle,1249300,84,7.5,764,2,0.185,,0,3,1,342135,0
LN0006468,2023-02-21,36,Female,No_Formal,AP,Semi_Urban,Salaried,25,890277,MSME_Loan,Vehicle,554317,36,21.56,653,1,0.596,,0,7,0,369856,0
LN0004050,2022-02-26,60,Female,Diploma,TN,Semi_Urban,Government,27,2630501,Auto_Loan,Vehicle,4615316,84,18.99,861,3,0.059,,1,8,1,358106,0
LN0006892,2023-08-28,40,Male,Undergraduate,UP,Rural,Salaried,7,661256,Home_Loan,Education,4125388,24,18.36,640,4,0.585,0.778,0,8,3,475316,1
LN0008234,2022-05-21,35,Male,Post_Graduate,UP,Urban,Self_Employed,28,2709807,MSME_Loan,Debt_Consolidation,3738316,60,17.24,735,1,0.238,,0,3,0,327035,0
LN0002522,2023-10-03,44,Male,No_Formal,UP,Semi_Urban,Business_Owner,19,1097598,Education_Loan,Home_Purchase,927527,180,8.22,802,1,0.493,,0,8,1,381580,0
LN0017927,2022-11-28,62,Female,Diploma,UP,Rural,Salaried,5,2790802,Education_Loan,Medical,504655,180,20.98,552,4,0.275,,0,4,0,484180,0
LN0003466,2022-05-19,35,Male,No_Formal,WB,Urban,Self_Employed,28,1513698,Gold_Loan,Debt_Consolidation,1970301,180,18.69,870,0,0.128,,1,8,0,351938,0
LN0013042,2022-09-23,49,Female,Undergraduate,GJ,Rural,Salaried,28,1942523,Education_Loan,Home_Purchase,4184826,12,13.83,900,0,0.465,,0,5,3,429844,1
LN0001298,2023-04-23,50,Male,Post_Graduate,RJ,Rural,Self_Employed,3,982335,Auto_Loan,Debt_Consolidation,676359,84,21.92,876,0,0.085,,0,6,3,428029,0
LN0015792,2022-05-24,22,Female,Graduate,TS,Semi_Urban,Government,17,2780568,Auto_Loan,Business_Expansion,4978359,240,14.95,617,2,0.547,,0,0,3,279014,1
LN0007904,2022-03-17,29,Male,Graduate,AP,Rural,Business_Owner,25,961414,Education_Loan,Education,4810734,84,7.94,604,3,0.415,,0,8,3,204421,1
LN0000138,2022-03-03,57,Male,Post_Graduate,UP,Semi_Urban,Salaried,8,1270973,Gold_Loan,Vehicle,2796033,48,8.34,612,1,0.374,,0,5,1,57060,0
LN0004702,2022-03-10,37,Female,Post_Graduate,TS,Semi_Urban,Self_Employed,25,568514,Gold_Loan,Vehicle,794227,36,16.5,822,0,0.427,,1,2,1,438426,0
LN0006909,2022-02-12,41,Male,Undergraduate,UP,Urban,Salaried,25,2072272,Education_Loan,Medical,2147283,12,19.09,780,1,0.573,,0,0,2,405463,1
LN0007371,2022-09-18,21,Male,Post_Graduate,RJ,Urban,Government,3,663526,Gold_Loan,Business_Expansion,3799703,24,19.97,757,2,0.137,,1,5,1,366570,0
LN0005490,2023-11-02,65,Male,Diploma,MH,Urban,Salaried,30,456551,Education_Loan,Vehicle,2294450,12,11.57,761,0,0.069,,0,4,0,64176,0
LN0011027,2023-05-12,65,Male,Diploma,KA,Urban,Self_Employed,28,2377370,Home_Loan,Debt_Consolidation,4727254,24,18.87,576,3,0.451,0.51,0,8,1,112786,1
LN0006750,2023-08-27,22,Male,Post_Graduate,KA,Semi_Urban,Salaried,26,2261184,Education_Loan,Debt_Consolidation,1867758,180,14.77,706,2,0.534,,0,8,0,104726,0
LN0017792,2023-04-09,56,Male,Post_Graduate,RJ,Urban,Salaried,21,2682111,Education_Loan,Medical,2625986,180,10.67,874,0,0.245,,0,5,0,360287,0
LN0017348,2023-05-23,62,Male,Diploma,UP,Semi_Urban,Self_Employed,5,2044130,Auto_Loan,Business_Expansion,1760486,48,19.4,722,2,0.625,,1,4,1,392656,0
LN0001039,2022-12-19,58,Male,Undergraduate,UP,Semi_Urban,Salaried,19,1541972,Auto_Loan,Medical,1071206,240,13.49,622,3,0.409,,0,3,0,105255,0
LN0014708,2022-03-26,40,Male,Diploma,DL,Rural,Self_Employed,0,1243922,Personal_Loan,Home_Purchase,3883859,36,9.79,802,4,0.262,,0,5,1,112155,1
LN0008479,2022-01-12,33,Male,No_Formal,WB,Rural,Self_Employed,5,1373569,Education_Loan,Business_Expansion,2534383,12,16.76,644,2,0.274,,0,7,0,110807,1
LN0016957,2022-12-26,36,Male,Post_Graduate,WB,Semi_Urban,Salaried,22,2918330,MSME_Loan,Education,2598474,84,8.28,581,1,0.475,,0,6,3,77617,1
LN0011690,2022-10-23,32,Male,Post_Graduate,AP,Urban,Government,21,2291968,Education_Loan,Home_Purchase,2847147,48,11.35,836,2,0.219,,0,5,1,182091,0
LN0006851,2022-05-12,33,Male,Diploma,WB,Semi_Urban,Self_Employed,11,1151516,Personal_Loan,Business_Expansion,979098,240,8.55,657,4,0.052,,0,2,0,256614,0
LN0012045,2022-05-25,23,Male,No_Formal,RJ,Rural,Business_Owner,16,507857,Education_Loan,Education,4590189,180,11.38,861,0,0.324,,0,7,1,249211,1
LN0001488,2022-07-21,42,Male,Diploma,WB,Urban,Salaried,13,1627870,Home_Loan,Vehicle,231922,48,8.08,782,3,0.245,0.672,0,7,0,198632,0
LN0016200,2022-06-05,24,Male,Undergraduate,AP,Urban,Business_Owner,26,1224460,Auto_Loan,Home_Purchase,3854048,60,11.51,812,2,0.302,,0,4,0,212289,0
LN0005194,2022-06-27,34,Male,Post_Graduate,UP,Rural,Salaried,23,715494,Auto_Loan,Vehicle,367308,120,8.31,726,3,0.414,,0,4,1,443484,0
LN0017448,2022-12-01,33,Male,Undergraduate,RJ,Semi_Urban,Salaried,5,1947541,MSME_Loan,Business_Expansion,4790301,24,20.97,700,3,0.207,,0,3,0,43506,0
LN0015238,2023-11-18,59,Female,Undergraduate,WB,Urban,Government,6,2306013,Education_Loan,Home_Purchase,1792107,12,20.63,766,4,0.57,,0,4,0,416124,0
LN0012345,2023-04-14,24,Male,Diploma,MH,Urban,Business_Owner,2,2906045,Auto_Loan,Vehicle,621123,180,8.37,605,1,0.495,,0,0,0,199554,0
LN0006975,2022-01-27,40,Female,Graduate,DL,Semi_Urban,Government,2,2426521,Gold_Loan,Vehicle,4327565,240,12.34,779,4,0.074,,0,8,1,274220,0
LN0016143,2022-12-08,63,Male,Graduate,DL,Semi_Urban,Self_Employed,27,1538286,Personal_Loan,Vehicle,2051849,60,15.44,732,2,0.208,,0,1,0,178749,0
LN0009116,2023-04-02,47,Female,Graduate,DL,Rural,Self_Employed,27,1263820,Home_Loan,Debt_Consolidation,2617857,84,7.79,552,1,0.373,0.534,1,1,0,120011,0
LN0011007,2023-02-22,44,Male,No_Formal,GJ,Rural,Salaried,10,2239546,Auto_Loan,Home_Purchase,1584305,240,14.05,784,1,0.526,,1,6,1,99644,0
LN0011143,2022-01-17,54,Male,Diploma,DL,Rural,Government,21,1778316,Education_Loan,Medical,713322,180,14.15,862,1,0.162,,0,6,1,458735,0
LN0016425,2023-09-04,30,Male,Post_Graduate,MH,Urban,Salaried,0,256106,Education_Loan,Home_Purchase,3918040,84,17.74,552,4,0.156,,0,8,6,375907,1
LN0002757,2022-04-16,44,Male,Undergraduate,TS,Rural,Salaried,4,1052136,MSME_Loan,Vehicle,649580,36,20.48,643,0,0.457,,0,3,5,267235,1
LN0014277,2023-08-25,42,Male,Graduate,TS,Rural,Retired,0,2073024,Education_Loan,Home_Purchase,2788797,36,18.07,768,3,0.093,,0,3,0,380354,0
LN0011248,2023-03-05,34,Male,Post_Graduate,UP,Urban,Government,26,2006928,Auto_Loan,Debt_Consolidation,1010601,12,8.38,716,0,0.19,,0,2,1,160642,0
LN0015239,2022-09-05,40,Male,Undergraduate,DL,Urban,Salaried,10,1720244,MSME_Loan,Education,3840355,12,14.27,770,4,0.085,,0,3,1,464370,0
LN0013816,2023-02-12,29,Male,Undergraduate,WB,Rural,Salaried,23,416893,Personal_Loan,Education,934898,36,14.85,769,2,0.347,,0,4,0,290756,0
LN0015515,2022-02-03,36,Male,Undergraduate,WB,Urban,Salaried,26,1579937,MSME_Loan,Business_Expansion,933750,48,14.08,872,0,0.173,,0,4,0,334430,0
LN0004927,2023-01-12,27,Male,Graduate,GJ,Urban,Salaried,2,704811,Education_Loan,Business_Expansion,294064,180,8.58,684,1,0.398,,0,3,1,6897,0
LN0016768,2022-11-29,37,Female,Diploma,WB,Rural,Self_Employed,13,1903262,Education_Loan,Home_Purchase,628082,180,20.3,730,2,0.089,,0,4,0,129801,0
LN0002307,2023-06-09,55,Male,Undergraduate,AP,Semi_Urban,Salaried,10,1371229,Auto_Loan,Vehicle,357964,24,10.97,677,1,0.284,,0,6,2,318274,0
LN0009247,2022-08-09,32,Male,No_Formal,UP,Semi_Urban,Salaried,23,2227341,Gold_Loan,Debt_Consolidation,651311,180,21.63,887,1,0.225,,0,0,0,265917,0
LN0006818,2023-04-14,40,Male,Diploma,UP,Semi_Urban,Salaried,28,2269859,Auto_Loan,Debt_Consolidation,267733,36,17.23,707,4,0.276,,1,1,0,226985,0
LN0017120,2022-01-10,33,Male,Graduate,WB,Urban,Self_Employed,23,527996,MSME_Loan,Business_Expansion,4068423,24,13.69,557,2,0.423,,0,4,1,329117,0
LN0001466,2022-07-22,61,Male,No_Formal,AP,Rural,Self_Employed,11,918057,Gold_Loan,Business_Expansion,2991637,36,12.82,748,3,0.203,,0,2,1,492355,1
LN0007300,2022-06-09,22,Male,Graduate,AP,Urban,Salaried,5,961230,MSME_Loan,Other,3471396,240,18.55,818,0,0.632,,0,3,2,147043,1
LN0000793,2022-11-11,53,Female,Graduate,TS,Urban,Salaried,0,654793,Education_Loan,Other,569224,180,17.75,621,4,0.138,,0,1,0,351165,0
LN0000639,2022-07-15,44,Male,Graduate,GJ,Urban,Business_Owner,24,2451444,Personal_Loan,Education,1063778,120,14.94,620,2,0.624,,0,0,0,346219,0
LN0010772,2023-01-03,23,Male,Undergraduate,RJ,Rural,Business_Owner,22,1882938,MSME_Loan,Debt_Consolidation,2032248,24,14.8,773,4,0.125,,0,7,2,413865,1
LN0010110,2023-11-17,32,Male,Graduate,RJ,Semi_Urban,Self_Employed,19,2116777,Auto_Loan,Home_Purchase,430785,24,19.45,900,3,0.55,,0,4,3,346090,1
